,Datetime,WaterTemperature,DissolvedOxygen,device,site,weather_temperature,dewpoint,humidity,windspeed,winddirection
0,2020-06-15 09:00:00,22.81,98.2,device 1,site A,23.2,11.9,49,41.0,300
1,2020-06-15 11:00:00,22.91,98.46,device 1,site A,26.0,12.1,42,38.9,309
2,2020-06-15 12:00:00,22.91,,device 1,site A,26.1,11.4,40,37.0,310
3,2020-06-15 14:00:00,23.365000000000002,101.58500000000001,device 1,site A,27.0,9.8,34,37.0,307
4,2020-06-15 16:00:00,23.47,,device 1,site A,27.0,9.8,34,33.3,308
5,2020-06-15 18:00:00,23.47,,device 1,site A,26.3,11.2,39,22.0,330
6,2020-06-17 12:00:00,16.823333333333334,72.37333333333333,device 1,site A,24.9,11.1,42,22.0,270
7,2020-06-17 12:00:00,16.823333333333334,66.56333333333333,device 2,site A,24.9,11.1,42,22.0,270
8,2020-06-17 13:00:00,16.83,77.05333333333334,device 1,site A,25.0,11.9,44,25.9,273
9,2020-06-17 13:00:00,16.83,68.32,device 2,site A,25.0,11.9,44,25.9,273
10,2020-06-17 14:00:00,16.843333333333334,80.09333333333333,device 1,site A,25.0,11.9,44,25.9,265
11,2020-06-17 14:00:00,16.836666666666666,67.10333333333334,device 2,site A,25.0,11.9,44,25.9,265
12,2020-06-17 15:00:00,16.83666666666667,86.38333333333333,device 1,site A,23.9,10.9,44,35.0,240
13,2020-06-17 15:00:00,16.85,64.57666666666667,device 2,site A,23.9,10.9,44,35.0,240
14,2020-06-17 16:00:00,16.833333333333332,93.31666666666666,device 1,site A,23.0,11.1,47,25.9,242
15,2020-06-17 16:00:00,16.846666666666668,66.57666666666667,device 2,site A,23.0,11.1,47,25.9,242
16,2020-06-17 17:00:00,16.83,98.345,device 1,site A,23.0,12.0,50,25.9,244
17,2020-06-17 17:00:00,16.843333333333334,67.79666666666667,device 2,site A,23.0,12.0,50,25.9,244
18,2020-06-17 18:00:00,16.82,99.41666666666667,device 1,site A,22.4,12.4,53,39.0,250
19,2020-06-17 18:00:00,16.83,68.38,device 2,site A,22.4,12.4,53,39.0,250
20,2020-06-17 19:00:00,16.813333333333333,98.49000000000001,device 1,site A,20.0,15.0,73,22.2,248
21,2020-06-17 19:00:00,16.823333333333334,69.30666666666667,device 2,site A,20.0,15.0,73,22.2,248
22,2020-06-17 20:00:00,16.75,96.76333333333332,device 1,site A,20.0,15.0,73,20.4,252
23,2020-06-17 20:00:00,16.79,69.95,device 2,site A,20.0,15.0,73,20.4,252
24,2020-06-17 21:00:00,16.673333333333336,94.09666666666668,device 1,site A,19.1,15.0,77,33.0,250
25,2020-06-17 21:00:00,16.74,69.96666666666668,device 2,site A,19.1,15.0,77,33.0,250
26,2020-06-17 22:00:00,16.563333333333333,94.27666666666666,device 1,site A,19.0,15.1,78,20.4,253
27,2020-06-17 22:00:00,16.68,68.3,device 2,site A,19.0,15.1,78,20.4,253
28,2020-06-17 23:00:00,16.53,91.435,device 1,site A,19.0,12.0,64,18.5,261
29,2020-06-17 23:00:00,16.650000000000002,66.51333333333332,device 2,site A,19.0,12.0,64,18.5,261
30,2020-06-18 00:00:00,16.49,90.93333333333334,device 1,site A,18.1,11.4,65,15.0,310
31,2020-06-18 00:00:00,16.536666666666665,69.51666666666667,device 2,site A,18.1,11.4,65,15.0,310
32,2020-06-18 01:00:00,16.463333333333335,89.80333333333334,device 1,site A,18.0,11.1,64,14.8,267
33,2020-06-18 01:00:00,16.566666666666666,67.86666666666666,device 2,site A,18.0,11.1,64,14.8,267
34,2020-06-18 02:00:00,16.466666666666665,81.80333333333334,device 1,site A,17.0,11.1,68,13.0,272
35,2020-06-18 02:00:00,16.626666666666665,68.35666666666667,device 2,site A,17.0,11.1,68,13.0,272
36,2020-06-18 03:00:00,16.44666666666667,79.13666666666667,device 1,site A,16.1,10.8,71,9.0,300
37,2020-06-18 03:00:00,16.576666666666664,64.24333333333333,device 2,site A,16.1,10.8,71,9.0,300
38,2020-06-18 04:00:00,16.47,75.22666666666667,device 1,site A,15.0,11.0,77,9.3,294
39,2020-06-18 04:00:00,16.585,62.349999999999994,device 2,site A,15.0,11.0,77,9.3,294
40,2020-06-18 05:00:00,16.485,76.13999999999999,device 1,site A,17.0,11.1,68,7.4,303
41,2020-06-18 05:00:00,16.606666666666666,59.59,device 2,site A,17.0,11.1,68,7.4,303
42,2020-06-18 06:00:00,16.473333333333333,76.11666666666667,device 1,site A,18.0,11.8,67,4.0,350
43,2020-06-18 06:00:00,16.586666666666666,59.39333333333334,device 2,site A,18.0,11.8,67,4.0,350
44,2020-06-18 07:00:00,16.476666666666663,80.39666666666666,device 1,site A,19.0,12.0,64,9.3,286
45,2020-06-18 07:00:00,16.666666666666668,56.26333333333334,device 2,site A,19.0,12.0,64,9.3,286
46,2020-06-18 08:00:00,16.52333333333333,82.79666666666667,device 1,site A,20.3,12.0,59,11.1,280
47,2020-06-18 08:00:00,16.740000000000002,59.05,device 2,site A,20.3,12.0,59,11.1,280
48,2020-06-18 09:00:00,16.603333333333335,81.67,device 1,site A,21.7,12.0,54,11.0,250
49,2020-06-18 09:00:00,16.766666666666666,59.18666666666667,device 2,site A,21.7,12.0,54,11.0,250
50,2020-06-18 10:00:00,16.75,82.77000000000001,device 1,site A,22.0,12.0,53,13.0,244
51,2020-06-18 10:00:00,16.816666666666666,60.24666666666667,device 2,site A,22.0,12.0,53,13.0,244
52,2020-06-18 11:00:00,16.77,83.10499999999999,device 1,site A,23.0,12.9,53,14.8,240
53,2020-06-18 11:00:00,16.826666666666664,61.51666666666667,device 2,site A,23.0,12.9,53,14.8,240
54,2020-06-18 12:00:00,16.816666666666666,79.18333333333332,device 1,site A,23.2,11.6,48,18.0,240
55,2020-06-18 12:00:00,16.83,61.35666666666666,device 2,site A,23.2,11.6,48,18.0,240
56,2020-06-18 13:00:00,16.82,77.62,device 1,site A,24.0,12.0,47,16.7,234
57,2020-06-18 13:00:00,16.836666666666666,62.10666666666666,device 2,site A,24.0,12.0,47,16.7,234
58,2020-06-18 14:00:00,16.826666666666664,75.57000000000001,device 1,site A,24.0,9.9,41,18.5,229
59,2020-06-18 14:00:00,16.843333333333334,60.843333333333334,device 2,site A,24.0,9.9,41,18.5,229
60,2020-06-18 15:00:00,16.84,75.2,device 1,site A,23.9,11.2,45,18.0,250
61,2020-06-18 15:00:00,16.843333333333334,66.92666666666668,device 2,site A,23.9,11.2,45,18.0,250
62,2020-06-18 16:00:00,16.843333333333334,84.55,device 1,site A,23.0,11.1,47,18.5,233
63,2020-06-18 16:00:00,16.846666666666668,67.83999999999999,device 2,site A,23.0,11.1,47,18.5,233
64,2020-06-18 17:00:00,16.843333333333334,91.72333333333334,device 1,site A,22.0,12.0,53,16.7,227
65,2020-06-18 17:00:00,16.853333333333335,69.36333333333333,device 2,site A,22.0,12.0,53,16.7,227
66,2020-06-18 18:00:00,16.83666666666667,91.95666666666666,device 1,site A,21.5,11.8,54,18.0,240
67,2020-06-18 18:00:00,16.85,70.16000000000001,device 2,site A,21.5,11.8,54,18.0,240
68,2020-06-18 19:00:00,16.826666666666664,95.27333333333335,device 1,site A,19.0,13.0,68,13.0,223
69,2020-06-18 19:00:00,16.83666666666667,68.71666666666665,device 2,site A,19.0,13.0,68,13.0,223
70,2020-06-18 20:00:00,16.814999999999998,91.64500000000001,device 1,site A,19.0,14.1,73,11.1,222
71,2020-06-18 20:00:00,16.825,70.495,device 2,site A,19.0,14.1,73,11.1,222
72,2020-06-18 21:00:00,16.81,87.92666666666666,device 1,site A,17.8,13.3,75,9.0,180
73,2020-06-18 21:00:00,16.826666666666664,69.7,device 2,site A,17.8,13.3,75,9.0,180
74,2020-06-18 22:00:00,16.813333333333333,82.78666666666668,device 1,site A,17.0,14.1,83,5.5,172
75,2020-06-18 22:00:00,16.83,68.945,device 2,site A,17.0,14.1,83,5.5,172
76,2020-06-18 23:00:00,16.813333333333333,77.05333333333333,device 1,site A,16.0,14.0,88,7.4,161
77,2020-06-18 23:00:00,16.82,71.65666666666668,device 2,site A,16.0,14.0,88,7.4,161
78,2020-06-19 00:00:00,16.81,73.70333333333333,device 1,site A,15.6,13.3,86,5.0,140
79,2020-06-19 00:00:00,16.826666666666664,68.09333333333333,device 2,site A,15.6,13.3,86,5.0,140
80,2020-06-19 01:00:00,16.81,70.59333333333333,device 1,site A,15.0,13.0,88,7.4,236
81,2020-06-19 01:00:00,16.83,70.35666666666667,device 2,site A,15.0,13.0,88,7.4,236
82,2020-06-19 02:00:00,16.81,67.94999999999999,device 1,site A,16.0,13.1,83,7.4,31
83,2020-06-19 02:00:00,16.83,61.64666666666667,device 2,site A,16.0,13.1,83,7.4,31
84,2020-06-19 03:00:00,16.81,65.77999999999999,device 1,site A,15.6,12.4,81,9.0,300
85,2020-06-19 03:00:00,16.83,58.31333333333333,device 2,site A,15.6,12.4,81,9.0,300
86,2020-06-19 04:00:00,16.81,70.87,device 1,site A,15.0,12.0,82,9.3,327
87,2020-06-19 04:00:00,16.84,59.38333333333333,device 2,site A,15.0,12.0,82,9.3,327
88,2020-06-19 05:00:00,16.81,76.80000000000001,device 1,site A,16.0,12.0,77,9.3,332
89,2020-06-19 05:00:00,16.83,58.97,device 2,site A,16.0,12.0,77,9.3,332
90,2020-06-19 06:00:00,16.813333333333333,77.88333333333333,device 1,site A,18.0,11.8,67,17.0,300
91,2020-06-19 06:00:00,16.84,57.81333333333333,device 2,site A,18.0,11.8,67,17.0,300
92,2020-06-19 07:00:00,16.816666666666666,78.21333333333332,device 1,site A,21.0,12.2,57,11.1,301
93,2020-06-19 07:00:00,16.84,58.42333333333334,device 2,site A,21.0,12.2,57,11.1,301
94,2020-06-19 08:00:00,16.82,81.66666666666667,device 1,site A,23.0,12.0,50,14.8,292
95,2020-06-19 08:00:00,16.85,58.583333333333336,device 2,site A,23.0,12.0,50,14.8,292
96,2020-06-19 09:00:00,16.835,86.375,device 1,site A,22.9,11.9,50,24.0,290
97,2020-06-19 09:00:00,16.853333333333335,61.99333333333333,device 2,site A,22.9,11.9,50,24.0,290
98,2020-06-19 10:00:00,16.843333333333334,82.65333333333334,device 1,site A,25.0,11.2,42,24.1,293
99,2020-06-19 10:00:00,16.933333333333334,60.50333333333333,device 2,site A,25.0,11.2,42,24.1,293
100,2020-06-19 11:00:00,16.993333333333336,80.69,device 1,site A,26.0,12.1,42,24.1,290
101,2020-06-19 11:00:00,17.076666666666668,58.04,device 2,site A,26.0,12.1,42,24.1,290
102,2020-06-19 12:00:00,17.099999999999998,81.63333333333334,device 1,site A,26.4,10.5,37,26.0,300
103,2020-06-19 12:00:00,17.09,63.276666666666664,device 2,site A,26.4,10.5,37,26.0,300
104,2020-06-19 13:00:00,17.106666666666666,83.75333333333333,device 1,site A,27.0,8.9,32,27.8,290
105,2020-06-19 13:00:00,17.155,62.465,device 2,site A,27.0,8.9,32,27.8,290
106,2020-06-19 14:00:00,16.836666666666666,91.66000000000001,device 1,site A,28.0,6.1,25,27.8,292
107,2020-06-19 14:00:00,16.985,64.715,device 2,site A,28.0,6.1,25,27.8,292
108,2020-06-19 15:00:00,16.81,97.05333333333333,device 1,site A,27.8,8.6,30,31.0,300
109,2020-06-19 15:00:00,16.823333333333334,70.93333333333334,device 2,site A,27.8,8.6,30,31.0,300
110,2020-06-19 16:00:00,16.81,97.24000000000001,device 1,site A,24.0,12.9,50,29.6,292
111,2020-06-19 16:00:00,16.82,71.57666666666667,device 2,site A,24.0,12.9,50,29.6,292
112,2020-06-19 17:00:00,16.77,100.04333333333334,device 1,site A,23.0,14.0,57,29.6,292
113,2020-06-19 17:00:00,16.826666666666664,70.06,device 2,site A,23.0,14.0,57,29.6,292
114,2020-06-19 18:00:00,16.80333333333333,98.85000000000001,device 1,site A,22.9,14.5,59,30.0,240
115,2020-06-19 18:00:00,16.816666666666666,70.86,device 2,site A,22.9,14.5,59,30.0,240
116,2020-06-19 19:00:00,16.78,95.58333333333333,device 1,site A,21.0,15.1,69,24.1,285
117,2020-06-19 19:00:00,16.816666666666666,69.50999999999999,device 2,site A,21.0,15.1,69,24.1,285
118,2020-06-19 20:00:00,16.756666666666664,93.35333333333334,device 1,site A,21.0,15.1,69,22.2,288
119,2020-06-19 20:00:00,16.786666666666665,70.04666666666667,device 2,site A,21.0,15.1,69,22.2,288
120,2020-06-19 21:00:00,16.713333333333335,90.58333333333333,device 1,site A,20.4,15.6,74,24.0,240
121,2020-06-19 21:00:00,16.766666666666666,67.92666666666668,device 2,site A,20.4,15.6,74,24.0,240
122,2020-06-19 22:00:00,16.61,94.4,device 1,site A,19.0,16.0,83,14.8,290
123,2020-06-19 22:00:00,16.69,65.91333333333334,device 2,site A,19.0,16.0,83,14.8,290
124,2020-06-19 23:00:00,16.540000000000003,94.59666666666668,device 1,site A,19.0,15.1,78,16.7,296
125,2020-06-19 23:00:00,16.65666666666667,69.10666666666667,device 2,site A,19.0,15.1,78,16.7,296
126,2020-06-20 00:00:00,16.56,93.16333333333334,device 1,site A,18.3,14.0,76,18.0,290
127,2020-06-20 00:00:00,16.64,67.16333333333334,device 2,site A,18.3,14.0,76,18.0,290
128,2020-06-20 01:00:00,16.556666666666665,91.83333333333333,device 1,site A,19.0,12.0,64,16.7,306
129,2020-06-20 01:00:00,16.736666666666668,59.093333333333334,device 2,site A,19.0,12.0,64,16.7,306
130,2020-06-20 02:00:00,16.72,89.57,device 1,site A,19.0,12.0,64,16.7,309
131,2020-06-20 02:00:00,16.8,63.970000000000006,device 2,site A,19.0,12.0,64,16.7,309
132,2020-06-20 03:00:00,16.816666666666666,89.34666666666665,device 1,site A,18.8,11.4,62,15.0,310
133,2020-06-20 03:00:00,16.846666666666668,61.196666666666665,device 2,site A,18.8,11.4,62,15.0,310
134,2020-06-20 04:00:00,16.823333333333334,87.69,device 1,site A,18.0,11.1,64,16.7,313
135,2020-06-20 04:00:00,16.855,65.255,device 2,site A,18.0,11.1,64,16.7,313
136,2020-06-20 05:00:00,16.82,82.17500000000001,device 1,site A,19.0,12.0,64,18.5,314
137,2020-06-20 05:00:00,16.856666666666666,65.48666666666666,device 2,site A,19.0,12.0,64,18.5,314
138,2020-06-20 06:00:00,16.82,85.62666666666667,device 1,site A,19.7,11.2,58,17.0,320
139,2020-06-20 06:00:00,16.856666666666666,66.31333333333333,device 2,site A,19.7,11.2,58,17.0,320
140,2020-06-20 07:00:00,16.823333333333334,86.96333333333332,device 1,site A,22.0,12.0,53,22.2,312
141,2020-06-20 07:00:00,16.85,66.15666666666668,device 2,site A,22.0,12.0,53,22.2,312
142,2020-06-20 08:00:00,16.823333333333334,86.68666666666667,device 1,site A,24.0,11.0,44,24.1,311
143,2020-06-20 08:00:00,16.85,68.21,device 2,site A,24.0,11.0,44,24.1,311
144,2020-06-20 09:00:00,16.83,85.23333333333333,device 1,site A,24.3,11.3,44,31.0,320
145,2020-06-20 09:00:00,16.855,66.97,device 2,site A,24.3,11.3,44,31.0,320
146,2020-06-20 10:00:00,16.86,87.53333333333335,device 1,site A,27.0,11.9,39,27.8,306
147,2020-06-20 10:00:00,16.900000000000002,62.346666666666664,device 2,site A,27.0,11.9,39,27.8,306
148,2020-06-20 11:00:00,16.93,88.60666666666667,device 1,site A,27.0,11.1,37,29.6,301
149,2020-06-20 11:00:00,16.966666666666665,61.51666666666667,device 2,site A,27.0,11.1,37,29.6,301
150,2020-06-20 12:00:00,16.95,90.14,device 1,site A,27.9,10.6,34,35.0,320
151,2020-06-20 12:00:00,17.02333333333333,63.02,device 2,site A,27.9,10.6,34,35.0,320
152,2020-06-20 13:00:00,16.976666666666663,90.33333333333333,device 1,site A,28.0,8.8,30,31.5,301
153,2020-06-20 13:00:00,16.926666666666666,67.23666666666666,device 2,site A,28.0,8.8,30,31.5,301
154,2020-06-20 14:00:00,16.933333333333334,93.06333333333333,device 1,site A,28.0,11.1,35,33.3,304
155,2020-06-20 14:00:00,16.89,69.39666666666666,device 2,site A,28.0,11.1,35,33.3,304
156,2020-06-20 15:00:00,16.996666666666666,89.45666666666666,device 1,site A,28.6,10.3,32,35.0,310
157,2020-06-20 15:00:00,16.873333333333335,70.61,device 2,site A,28.6,10.3,32,35.0,310
158,2020-06-20 16:00:00,16.88,92.28666666666668,device 1,site A,28.0,12.0,37,33.3,309
159,2020-06-20 16:00:00,16.84,70.72333333333331,device 2,site A,28.0,12.0,37,33.3,309
160,2020-06-20 17:00:00,16.853333333333335,99.63,device 1,site A,28.0,9.8,32,31.5,311
161,2020-06-20 17:00:00,16.846666666666668,71.72666666666667,device 2,site A,28.0,9.8,32,31.5,311
162,2020-06-20 18:00:00,16.83,96.77666666666666,device 1,site A,27.3,10.9,36,28.0,320
163,2020-06-20 18:00:00,16.83666666666667,70.82666666666667,device 2,site A,27.3,10.9,36,28.0,320
164,2020-06-20 19:00:00,16.814999999999998,99.34,device 1,site A,23.0,16.1,65,27.8,309
165,2020-06-20 19:00:00,16.826666666666664,69.87333333333333,device 2,site A,23.0,16.1,65,27.8,309
166,2020-06-20 20:00:00,16.773333333333333,102.55333333333333,device 1,site A,22.0,16.1,69,24.1,310
167,2020-06-20 20:00:00,16.810000000000002,69.49000000000001,device 2,site A,22.0,16.1,69,24.1,310
168,2020-06-20 21:00:00,16.653333333333332,100.18666666666667,device 1,site A,21.3,16.0,72,22.0,250
169,2020-06-20 21:00:00,16.743333333333336,69.77,device 2,site A,21.3,16.0,72,22.0,250
170,2020-06-20 22:00:00,16.540000000000003,98.05333333333334,device 1,site A,22.0,13.1,57,20.4,280
171,2020-06-20 22:00:00,16.656666666666666,68.70666666666666,device 2,site A,22.0,13.1,57,20.4,280
172,2020-06-20 23:00:00,16.51666666666667,95.05000000000001,device 1,site A,21.0,12.2,57,22.2,294
173,2020-06-20 23:00:00,16.72,67.94,device 2,site A,21.0,12.2,57,22.2,294
174,2020-06-21 00:00:00,16.563333333333333,90.65999999999998,device 1,site A,20.8,11.4,55,18.0,300
175,2020-06-21 00:00:00,16.673333333333336,66.74333333333334,device 2,site A,20.8,11.4,55,18.0,300
176,2020-06-21 01:00:00,16.56,81.965,device 1,site A,20.0,11.0,56,24.1,305
177,2020-06-21 01:00:00,16.556666666666665,69.3,device 2,site A,20.0,11.0,56,24.1,305
178,2020-06-21 02:00:00,16.48,86.29,device 1,site A,21.0,12.2,57,25.9,308
179,2020-06-21 02:00:00,16.616666666666667,55.949999999999996,device 2,site A,21.0,12.2,57,25.9,308
180,2020-06-21 03:00:00,16.473333333333333,82.97666666666667,device 1,site A,20.8,12.0,57,30.0,310
181,2020-06-21 03:00:00,16.576666666666664,54.01666666666667,device 2,site A,20.8,12.0,57,30.0,310
182,2020-06-21 04:00:00,16.446666666666665,75.67999999999999,device 1,site A,20.0,11.0,56,25.9,314
183,2020-06-21 04:00:00,16.509999999999998,58.54333333333333,device 2,site A,20.0,11.0,56,25.9,314
184,2020-06-21 05:00:00,16.33666666666667,85.83999999999999,device 1,site A,21.0,12.2,57,27.8,314
185,2020-06-21 05:00:00,16.436666666666667,57.629999999999995,device 2,site A,21.0,12.2,57,27.8,314
186,2020-06-21 06:00:00,16.283333333333335,86.02666666666669,device 1,site A,21.7,11.4,52,35.0,310
187,2020-06-21 06:00:00,16.27333333333333,67.26666666666667,device 2,site A,21.7,11.4,52,35.0,310
188,2020-06-21 07:00:00,16.243333333333336,84.92333333333335,device 1,site A,24.0,12.0,47,31.5,318
189,2020-06-21 07:00:00,16.293333333333333,59.41333333333333,device 2,site A,24.0,12.0,47,31.5,318
190,2020-06-21 08:00:00,16.21,85.82499999999999,device 1,site A,25.0,12.9,47,33.3,321
191,2020-06-21 08:00:00,16.366666666666667,54.830000000000005,device 2,site A,25.0,12.9,47,33.3,321
192,2020-06-21 09:00:00,16.279999999999998,82.65333333333335,device 1,site A,26.1,12.5,43,35.0,310
193,2020-06-21 09:00:00,16.496666666666666,57.64666666666667,device 2,site A,26.1,12.5,43,35.0,310
194,2020-06-21 10:00:00,16.460000000000004,81.14,device 1,site A,28.0,11.1,35,40.8,323
195,2020-06-21 10:00:00,16.536666666666665,59.76333333333333,device 2,site A,28.0,11.1,35,40.8,323
196,2020-06-21 11:00:00,16.573333333333334,87.87666666666667,device 1,site A,29.0,11.1,33,40.8,324
197,2020-06-21 11:00:00,16.63,57.71,device 2,site A,29.0,11.1,33,40.8,324
198,2020-06-21 12:00:00,16.709999999999997,87.89999999999999,device 1,site A,29.3,11.8,34,44.0,300
199,2020-06-21 12:00:00,16.77,56.36,device 2,site A,29.3,11.8,34,44.0,300
200,2020-06-21 13:00:00,16.77,91.48333333333335,device 1,site A,29.0,10.2,31,44.5,325
201,2020-06-21 13:00:00,16.74,59.77,device 2,site A,29.0,10.2,31,44.5,325
202,2020-06-21 14:00:00,16.64,93.1,device 1,site A,29.0,12.0,35,46.3,327
203,2020-06-21 14:00:00,16.63,64.435,device 2,site A,29.0,12.0,35,46.3,327
204,2020-06-21 15:00:00,16.62333333333333,91.37,device 1,site A,29.8,11.3,32,37.0,320
205,2020-06-21 15:00:00,16.47,68.49333333333334,device 2,site A,29.8,11.3,32,37.0,320
206,2020-06-21 16:00:00,16.655,91.08500000000001,device 1,site A,30.0,11.0,31,42.6,324
207,2020-06-21 16:00:00,16.405,69.405,device 2,site A,30.0,11.0,31,42.6,324
208,2020-06-21 17:00:00,16.400000000000002,96.61333333333334,device 1,site A,29.0,12.0,35,42.6,326
209,2020-06-21 17:00:00,16.436666666666667,67.58,device 2,site A,29.0,12.0,35,42.6,326
210,2020-06-21 18:00:00,16.496666666666666,96.52333333333333,device 1,site A,27.9,12.3,38,42.0,310
211,2020-06-21 18:00:00,16.123333333333335,69.74666666666667,device 2,site A,27.9,12.3,38,42.0,310
212,2020-06-21 19:00:00,16.44333333333333,100.06333333333333,device 1,site A,27.0,11.1,37,40.8,325
213,2020-06-21 19:00:00,16.293333333333333,69.12,device 2,site A,27.0,11.1,37,40.8,325
214,2020-06-21 20:00:00,16.16,99.655,device 1,site A,26.0,11.0,39,37.0,326
215,2020-06-21 20:00:00,16.12666666666667,68.74333333333334,device 2,site A,26.0,11.0,39,37.0,326
216,2020-06-21 21:00:00,16.255000000000003,93.47999999999999,device 1,site A,25.6,11.7,42,41.0,340
